Customer ID,Ordered Food,Ordered Time,Delivery Time (mins),Distance (km),Mode of Payment,Delivery Location,Delivery Guy ID,Customer Rating
CUST2148,Pizza,8:13 PM,73,2.72,Debit Card,Hillview,DEL057,2.1
CUST2149,"Paneer Tikka, Hotdog, Smoothie",12:58 AM,27,23.72,Wallet,Hillview,DEL048,3
CUST2150,"Rice Bowl, Paneer Tikka, Smoothie, Coffee",11:24 AM,13,6.83,UPI,Lakeside,DEL002,4
CUST2151,"Fries, Noodles, Coffee, Samosa",9:06 AM,26,8.76,Cash,Sunset Street,DEL016,3
CUST2152,"Paneer Tikka, Smoothie, Wrap",5:16 PM,23,10.36,Wallet,Tech Valley,DEL015,1.3
CUST2153,"Samosa, Tea",6:12 PM,87,1.75,Credit Card,Downtown,DEL011,3.9
CUST2154,Coffee,2:34 PM,22,12.66,Wallet,City Center,DEL016,4.2
CUST2155,Noodles,9:54 PM,16,3.52,Debit Card,Hillview,DEL063,2.2
CUST2156,"Paneer Tikka, Rice Bowl, Momos",9:27 AM,53,10.32,UPI,Lakeside,DEL066,3.7
CUST2157,"Momos, Burger",2:36 PM,24,9.09,Cash,Old Town,DEL029,2.7
CUST2158,"Pasta, Coffee",1:32 AM,28,19.43,Credit Card,Tech Valley,DEL003,4.6
CUST2159,"Milkshake, Smoothie",3:58 PM,72,20.18,Credit Card,Tech Valley,DEL076,4.4
CUST2160,Milkshake,11:58 PM,116,4.26,Wallet,Riverside,DEL074,3.1
CUST2161,Salad,12:41 AM,117,9.48,Wallet,Hillview,DEL074,3.8
CUST2162,"Samosa, Smoothie, Burger, Pizza",3:33 AM,44,9.65,UPI,City Center,DEL062,4.5
CUST2163,"Chips, Pizza, Hotdog, Momos",3:10 PM,90,4.21,Credit Card,Airport Zone,DEL036,3
CUST2164,"Salad, Pasta, Noodles",1:56 PM,44,20.06,UPI,Downtown,DEL013,2.3
CUST2165,"Tea, Rice Bowl",8:51 PM,28,17.83,Wallet,Airport Zone,DEL076,4
CUST2166,"Wrap, Pasta, Noodles",1:01 AM,29,5.16,Wallet,Lakeside,DEL024,1.9
CUST2167,"Salad, Chips",3:40 AM,109,9.48,Credit Card,Green Park,DEL050,2.6
CUST2168,"Chips, Juice, Milkshake",6:27 AM,44,3.09,UPI,Riverside,DEL062,4.5
CUST2169,Samosa,11:56 AM,41,15.89,Cash,Tech Valley,DEL056,3.9
CUST2170,"Tea, Chips, Salad, Samosa",10:07 PM,57,3.47,UPI,Sunset Street,DEL039,2.6
CUST2171,"Paneer Tikka, Juice, Salad, Samosa",1:14 AM,53,24.66,Cash,Metro Square,DEL074,1.9
CUST2172,"Coke, Fries, Salad, Smoothie",8:58 AM,113,19.63,Debit Card,Metro Square,DEL017,2.4
CUST2173,"Juice, Milkshake, Fries, Momos",9:19 AM,33,10.06,Wallet,Sunset Street,DEL013,2.1
CUST2174,Salad,8:08 AM,70,14.67,Cash,Metro Square,DEL042,1.7
CUST2175,"Milkshake, Burger, Samosa, Momos",7:38 PM,26,22.83,Debit Card,Riverside,DEL009,4
CUST2176,"Paneer Tikka, Tea, Burger",1:25 AM,80,14.08,Debit Card,Hillview,DEL069,2
CUST2177,"Momos, Coke, Smoothie",3:17 PM,116,4.78,Wallet,Metro Square,DEL024,2.8
CUST2178,"Pasta, Paneer Tikka",9:21 PM,59,9.78,Cash,Lakeside,DEL052,2.5
CUST2179,"Noodles, Coke, Sandwich",1:35 PM,74,21.16,Debit Card,Old Town,DEL003,4.9
CUST2180,Hotdog,12:52 PM,108,16.28,Debit Card,Metro Square,DEL051,2.6
CUST2181,"Pasta, Chips, Rice Bowl, Noodles",11:10 AM,41,16.44,Credit Card,Metro Square,DEL072,1.3
CUST2182,"Rice Bowl, Smoothie, Wrap, Fries",9:02 AM,45,21.74,UPI,Green Park,DEL069,1.4
CUST2183,Burger,12:09 PM,22,22.4,Cash,City Center,DEL068,3.4
CUST2184,"Noodles, Momos, Fries, Paneer Tikka",4:07 AM,79,23.03,Credit Card,Lakeside,DEL063,3.4
CUST2185,"Rice Bowl, Tea",10:58 AM,67,2.82,Wallet,Sunset Street,DEL009,2.7
CUST2186,Sandwich,11:39 AM,23,13.83,Wallet,Riverside,DEL067,2.7
CUST2187,Smoothie,7:27 PM,46,18.64,Cash,Green Park,DEL075,1.2
CUST2188,Rice Bowl,3:08 PM,88,19.04,Cash,Tech Valley,DEL069,3.1
CUST2189,"Fries, Coffee, Wrap",10:59 AM,77,15.36,Debit Card,Uptown,DEL016,3
CUST2190,"Sandwich, Pizza, Milkshake",1:49 PM,49,4.59,Credit Card,Green Park,DEL027,1.6
CUST2191,"Wrap, Noodles",5:11 AM,68,20.04,Wallet,Airport Zone,DEL016,1.4
CUST2192,"Paneer Tikka, Pizza",5:07 AM,89,18.14,UPI,City Center,DEL024,1.5
CUST2193,"Wrap, Samosa, Sandwich, Juice",7:00 PM,101,2.61,Wallet,Tech Valley,DEL077,1.4
CUST2194,"Wrap, Coke",10:15 AM,25,11.86,Cash,Tech Valley,DEL024,3.4
CUST2195,"Chips, Biryani, Pizza",6:59 AM,71,4.76,Credit Card,Green Park,DEL001,1.8
CUST2196,"Rice Bowl, Coffee, Smoothie, Hotdog",8:41 PM,13,8.77,Cash,Green Park,DEL072,2
CUST2197,Pizza,9:18 PM,54,0.94,UPI,Lakeside,DEL058,1.7
CUST2198,"Smoothie, Milkshake",2:50 PM,99,10.31,Debit Card,Uptown,DEL041,4.8
CUST2199,"Rice Bowl, Samosa",12:16 AM,37,13.97,Cash,Hillview,DEL016,4.4
CUST2200,"Chips, Salad, Fries",3:19 PM,105,15.68,Cash,Sunset Street,DEL006,1.9
CUST2201,"Wrap, Biryani, Smoothie, Sandwich",3:57 PM,118,16.76,Debit Card,Tech Valley,DEL017,2.3
CUST2202,"Paneer Tikka, Rice Bowl",12:19 PM,75,20.99,Cash,City Center,DEL074,1.8
CUST2203,Coke,5:18 PM,40,5.78,Wallet,Green Park,DEL027,3
CUST2204,Smoothie,9:50 PM,12,3.45,UPI,Riverside,DEL021,1.1
CUST2205,"Fries, Momos, Rice Bowl",10:23 AM,17,21.36,Debit Card,Metro Square,DEL012,3.7
CUST2206,"Pizza, Pasta",7:14 PM,33,4.34,Credit Card,Old Town,DEL072,3.1
CUST2207,Samosa,7:27 PM,24,24.38,Cash,Downtown,DEL033,4.6
CUST2208,"Juice, Hotdog, Momos",10:10 AM,52,21.14,Debit Card,Lakeside,DEL005,1.7
CUST2209,"Smoothie, Burger, Pizza",3:54 AM,40,12.77,Cash,Tech Valley,DEL011,4.2
CUST2210,Pizza,7:34 AM,82,24.54,UPI,Tech Valley,DEL016,4.2
CUST2211,Momos,7:20 AM,112,2.89,Cash,Hillview,DEL065,1.5
CUST2212,"Burger, Fries",12:31 AM,54,7.93,Wallet,Uptown,DEL039,2.6
CUST2213,"Chips, Smoothie",2:08 AM,75,16.14,Wallet,Hillview,DEL047,1.7
CUST2214,Pasta,9:21 AM,17,9.08,Cash,Sunset Street,DEL070,2
CUST2215,"Pasta, Noodles, Tea, Samosa",11:22 PM,80,23.25,Wallet,Green Park,DEL022,2.1
CUST2216,"Biryani, Salad, Paneer Tikka, Juice",6:06 AM,117,2.11,Cash,Riverside,DEL055,3.2
CUST2217,"Burger, Momos, Rice Bowl, Pizza",5:44 AM,112,13.96,Debit Card,Riverside,DEL001,2.6
CUST2218,Salad,7:03 PM,115,14.98,UPI,Tech Valley,DEL032,4.8
CUST2219,"Coffee, Coke, Paneer Tikka",12:47 AM,66,16.49,Debit Card,Lakeside,DEL039,1.5
CUST2220,Hotdog,7:25 AM,89,6.76,UPI,Airport Zone,DEL006,4.9
CUST2221,"Sandwich, Samosa, Smoothie",4:42 AM,108,9.43,Wallet,Green Park,DEL067,1.9
CUST2222,"Noodles, Sandwich, Burger",5:05 AM,39,21.17,UPI,City Center,DEL038,4.1
CUST2223,"Coke, Coffee, Sandwich, Pasta",2:59 AM,83,5.28,Wallet,Hillview,DEL069,2.4
CUST2224,"Momos, Coke, Burger, Smoothie",10:49 PM,111,20.76,Debit Card,Sunset Street,DEL057,1.6
CUST2225,"Salad, Burger, Samosa, Pizza",3:15 PM,27,14.29,Wallet,Hillview,DEL018,4.4
CUST2226,"Noodles, Hotdog, Rice Bowl, Fries",8:09 PM,78,19.17,UPI,Tech Valley,DEL074,2.2
CUST2227,Hotdog,8:29 PM,102,17.98,Credit Card,Tech Valley,DEL063,3.6
CUST2228,Biryani,3:10 PM,48,5.58,Credit Card,Airport Zone,DEL041,3.3
CUST2229,"Burger, Momos",1:49 PM,69,14.44,Wallet,Green Park,DEL067,2.9
CUST2230,"Noodles, Milkshake, Hotdog",8:34 AM,107,21.76,Credit Card,Metro Square,DEL046,3
CUST2231,"Biryani, Rice Bowl, Pizza",8:34 PM,52,11.09,Cash,Riverside,DEL078,3.9
CUST2232,"Milkshake, Pasta",11:15 PM,54,24.18,Cash,Green Park,DEL069,1.4
CUST2233,"Burger, Noodles",7:22 PM,32,11.58,Debit Card,Riverside,DEL066,3.7
CUST2234,"Salad, Tea",5:20 PM,78,4,UPI,Old Town,DEL027,4.6
CUST2235,"Chips, Tea, Pasta, Pizza",10:43 PM,103,10.04,Wallet,Lakeside,DEL013,1.2
CUST2236,Biryani,10:35 AM,15,23.82,Wallet,Airport Zone,DEL006,1.6
CUST2237,"Smoothie, Burger, Pizza, Biryani",10:10 AM,65,8.33,Wallet,Airport Zone,DEL031,3.9
CUST2238,Smoothie,5:37 AM,119,21.77,Credit Card,Airport Zone,DEL005,2.7
CUST2239,"Pasta, Smoothie, Noodles, Samosa",9:19 PM,117,22.09,Wallet,Tech Valley,DEL025,2.6
CUST2240,Juice,5:43 AM,13,9.08,UPI,City Center,DEL019,1.5
CUST2241,Smoothie,11:08 AM,102,2.54,Debit Card,Metro Square,DEL039,3
CUST2242,"Fries, Hotdog",10:54 PM,32,18.25,Credit Card,Lakeside,DEL028,1.5
CUST2243,"Pasta, Juice",10:06 AM,15,8.13,Cash,Old Town,DEL018,2.9
CUST2244,"Hotdog, Fries, Smoothie",12:07 PM,41,19.68,Cash,Green Park,DEL078,4.1
CUST2245,"Chips, Tea, Salad",4:20 PM,115,11.35,Debit Card,Airport Zone,DEL071,2
CUST2246,"Burger, Coke, Smoothie, Samosa",3:23 PM,27,12.39,Wallet,Riverside,DEL028,2.9
CUST2247,Noodles,7:05 PM,24,19.56,Cash,City Center,DEL076,5
CUST2248,"Fries, Paneer Tikka",2:04 PM,49,9.87,Debit Card,Hillview,DEL046,3.7
CUST2249,"Tea, Paneer Tikka",1:21 AM,105,11.36,Wallet,Riverside,DEL036,4.4
CUST2250,"Pizza, Rice Bowl, Sandwich, Salad",1:33 AM,82,9.72,Cash,Airport Zone,DEL017,2.7
CUST2251,"Pasta, Milkshake, Salad",8:03 PM,110,9.5,Wallet,Tech Valley,DEL080,4.1
CUST2252,"Salad, Chips, Hotdog",11:19 AM,83,13.39,Debit Card,Sunset Street,DEL055,1.2
CUST2253,"Sandwich, Tea",7:05 PM,93,20.32,Cash,Lakeside,DEL010,1.5
CUST2254,Rice Bowl,8:28 AM,15,9.36,UPI,City Center,DEL071,1.8
CUST2255,"Salad, Milkshake",2:19 PM,72,13.34,Debit Card,Hillview,DEL033,2.6
CUST2256,"Noodles, Coffee, Samosa",8:30 AM,76,16.93,Debit Card,Uptown,DEL034,4.4
CUST2257,"Rice Bowl, Tea, Noodles",7:48 AM,115,7.1,Debit Card,Green Park,DEL049,2.4
CUST2258,Wrap,11:40 AM,20,7.3,UPI,Sunset Street,DEL021,3.6
CUST2259,Coffee,6:22 AM,52,23.37,Cash,Uptown,DEL052,3.8
CUST2260,"Pizza, Salad, Noodles",4:19 AM,26,18.23,Wallet,City Center,DEL059,3.3
CUST2261,"Sandwich, Pizza, Fries, Juice",2:55 PM,105,14.64,Cash,Metro Square,DEL011,2.4
CUST2262,"Pasta, Salad",4:46 PM,13,16.37,Wallet,Sunset Street,DEL033,3.3
CUST2263,"Pizza, Smoothie, Biryani, Momos",11:54 PM,72,1.22,UPI,Metro Square,DEL055,2.4
CUST2264,"Chips, Rice Bowl",11:18 PM,77,15.64,Cash,Airport Zone,DEL019,1.3
CUST2265,"Coke, Smoothie, Fries, Paneer Tikka",3:53 AM,90,12.98,UPI,Tech Valley,DEL069,5
CUST2266,"Biryani, Rice Bowl, Salad, Wrap",2:07 PM,50,13.87,Wallet,Riverside,DEL027,1.5
CUST2267,"Salad, Samosa, Paneer Tikka, Milkshake",11:37 AM,92,9.31,Cash,Airport Zone,DEL010,1.3
CUST2268,"Samosa, Wrap, Tea, Noodles",9:44 AM,14,2.5,Debit Card,Metro Square,DEL035,4.5
CUST2269,"Biryani, Sandwich",6:29 PM,41,5.24,Cash,Old Town,DEL025,2.2
CUST2270,"Noodles, Chips, Smoothie",6:16 AM,95,23.79,UPI,Riverside,DEL048,3.6
CUST2271,"Wrap, Pasta",9:54 AM,79,10.51,Debit Card,Green Park,DEL073,2.3
CUST2272,"Sandwich, Coke, Chips",7:13 PM,44,11.93,UPI,Hillview,DEL066,2.6
CUST2273,"Smoothie, Wrap, Tea",1:21 AM,31,1.79,Credit Card,Riverside,DEL078,2
CUST2274,"Paneer Tikka, Sandwich, Chips, Burger",7:31 AM,74,1.42,Credit Card,Metro Square,DEL021,2.4
CUST2275,"Coke, Salad",4:34 PM,93,18.07,Credit Card,Hillview,DEL054,2.6
CUST2276,"Tea, Juice",12:14 AM,31,13.68,UPI,Tech Valley,DEL020,3.9
CUST2277,"Coke, Hotdog, Noodles",6:07 AM,20,12.96,Credit Card,Old Town,DEL041,3
CUST2278,"Pizza, Paneer Tikka, Smoothie, Momos",4:13 PM,86,6.46,Wallet,Green Park,DEL056,4.8
CUST2279,"Juice, Rice Bowl",1:05 PM,115,18.75,Debit Card,Old Town,DEL049,1.2
CUST2280,"Hotdog, Pasta, Samosa",2:44 AM,12,4.62,UPI,Airport Zone,DEL004,3
CUST2281,"Smoothie, Pasta, Momos",6:15 AM,18,5.15,Credit Card,Tech Valley,DEL078,3.3
CUST2282,Tea,8:33 PM,69,11.79,Credit Card,Riverside,DEL032,4.7
CUST2283,"Hotdog, Coke, Fries, Tea",7:11 PM,85,7.51,Wallet,Metro Square,DEL010,1.2
CUST2284,"Salad, Tea",1:59 PM,96,6.56,Debit Card,Lakeside,DEL035,3.3
CUST2285,"Hotdog, Tea, Smoothie, Wrap",1:32 AM,23,16.31,Cash,Downtown,DEL016,4.4
CUST2286,"Smoothie, Paneer Tikka",3:32 PM,106,16.45,Cash,Tech Valley,DEL069,2
CUST2287,"Pasta, Tea",5:56 PM,27,20.7,UPI,Uptown,DEL015,4.5
CUST2288,"Burger, Pasta, Noodles",5:51 AM,114,10.73,Cash,Tech Valley,DEL071,1.1
CUST2289,Salad,5:04 PM,82,2.29,Credit Card,Airport Zone,DEL053,3.9
CUST2290,"Juice, Wrap, Chips, Biryani",11:50 AM,32,7.2,UPI,Old Town,DEL009,4.7
CUST2291,"Smoothie, Salad, Tea",5:30 AM,83,24.51,Credit Card,City Center,DEL043,3.6
CUST2292,Rice Bowl,5:30 PM,92,15.11,UPI,Hillview,DEL012,2.8
CUST2293,"Biryani, Coffee, Coke",6:00 AM,56,17.89,Credit Card,Lakeside,DEL047,1.2
CUST2294,"Chips, Momos",9:52 AM,78,0.68,UPI,Sunset Street,DEL043,4.7
CUST2295,"Wrap, Rice Bowl, Burger",5:27 PM,56,13.2,Debit Card,Lakeside,DEL035,2.9
CUST2296,Burger,5:20 AM,96,1.42,Wallet,Metro Square,DEL019,1.1
CUST2297,"Rice Bowl, Biryani, Hotdog, Sandwich",9:04 PM,39,14.45,Cash,Riverside,DEL029,3.8
CUST2298,"Noodles, Tea",10:11 AM,34,23.06,Wallet,Lakeside,DEL036,2.9
CUST2299,"Coke, Sandwich",3:28 AM,37,24.23,Cash,Lakeside,DEL002,1.5
CUST2300,Juice,10:19 PM,107,13.74,UPI,Old Town,DEL013,1.9
CUST2301,"Smoothie, Coffee",1:20 PM,118,11.73,UPI,Metro Square,DEL049,1.3
CUST2302,Tea,9:13 PM,34,23.65,Debit Card,Uptown,DEL029,3.3
CUST2303,"Pizza, Burger, Tea",10:46 AM,83,17,Credit Card,Tech Valley,DEL049,3.5
CUST2304,"Momos, Burger, Wrap",7:30 AM,87,2.09,UPI,Uptown,DEL014,3
CUST2305,"Juice, Rice Bowl",4:03 PM,115,11.91,Cash,Green Park,DEL016,4.3
CUST2306,"Milkshake, Biryani",3:32 AM,119,6.39,UPI,Riverside,DEL023,4.4
CUST2307,Pasta,6:55 PM,67,12.01,Wallet,Metro Square,DEL068,3.5
CUST2308,"Pizza, Tea, Sandwich, Chips",3:22 AM,103,11.66,Credit Card,Old Town,DEL040,1.1
CUST2309,"Samosa, Burger, Coffee",1:43 PM,50,14.76,Wallet,Uptown,DEL076,3.8
CUST2310,Sandwich,3:12 PM,34,9.24,Debit Card,Uptown,DEL063,2.7
CUST2311,"Hotdog, Pizza, Smoothie",9:17 AM,87,4.52,Debit Card,Tech Valley,DEL013,3.3
CUST2312,Paneer Tikka,12:31 PM,108,12.84,Cash,Old Town,DEL068,3.6
CUST2313,"Salad, Sandwich, Samosa, Biryani",2:47 AM,57,20.84,UPI,Metro Square,DEL045,2.4
CUST2314,Coke,3:28 PM,107,16.77,Wallet,Riverside,DEL074,4.7
CUST2315,"Samosa, Pasta, Noodles",11:24 PM,19,8.79,Debit Card,Airport Zone,DEL037,1.5
CUST2316,"Smoothie, Hotdog, Samosa",5:37 AM,108,23.42,Debit Card,Sunset Street,DEL071,3.7
CUST2317,"Salad, Milkshake, Rice Bowl",12:37 PM,84,22.85,Cash,Uptown,DEL035,1
CUST2318,Tea,2:19 AM,20,5.63,UPI,Downtown,DEL078,4.7
CUST2319,"Pizza, Salad, Wrap, Coke",7:13 AM,94,1.47,Credit Card,Riverside,DEL013,1.5
CUST2320,"Hotdog, Samosa, Biryani",12:08 PM,30,18.66,UPI,Downtown,DEL007,1.4
CUST2321,"Noodles, Tea, Coke",6:38 PM,95,20.78,Debit Card,Sunset Street,DEL022,2.3
CUST2322,"Paneer Tikka, Milkshake, Juice",6:16 PM,54,24.21,Credit Card,Riverside,DEL041,2.5
CUST2323,"Rice Bowl, Coffee, Hotdog",12:40 PM,16,22.3,UPI,Sunset Street,DEL050,1.9
CUST2324,"Coffee, Rice Bowl",1:16 PM,90,15.21,Credit Card,City Center,DEL024,3.3
CUST2325,Fries,10:03 AM,73,13.49,Cash,Tech Valley,DEL045,2.8
CUST2326,"Tea, Chips, Samosa, Rice Bowl",7:37 PM,73,1.18,Credit Card,Downtown,DEL069,1.1
CUST2327,Sandwich,6:37 PM,11,6.54,Credit Card,Sunset Street,DEL071,2.3
CUST2328,"Coffee, Juice",12:44 AM,85,11.76,UPI,Airport Zone,DEL077,4.2
CUST2329,"Paneer Tikka, Pasta",1:07 AM,51,15.9,Debit Card,City Center,DEL052,3.8
CUST2330,Pasta,1:34 AM,91,14.15,Credit Card,Downtown,DEL062,3.9
CUST2331,"Wrap, Burger",7:35 PM,63,18.69,Wallet,Uptown,DEL076,3.8
CUST2332,"Tea, Fries, Momos",10:30 AM,84,7.35,Cash,Hillview,DEL017,2.2
CUST2333,Tea,7:36 AM,25,14.34,Wallet,Old Town,DEL034,1.4
CUST2334,"Biryani, Sandwich, Noodles",12:34 AM,27,2.66,Debit Card,Lakeside,DEL002,2.1
CUST2335,"Wrap, Milkshake",7:53 AM,108,10.63,Credit Card,Tech Valley,DEL066,4.3
CUST2336,"Burger, Coffee",9:45 PM,68,18.88,Credit Card,Sunset Street,DEL020,4.9
CUST2337,"Coffee, Noodles, Rice Bowl",10:10 AM,99,17.49,Cash,Old Town,DEL017,3
CUST2338,"Smoothie, Paneer Tikka, Biryani, Samosa",3:45 AM,25,24.77,UPI,Airport Zone,DEL019,1
CUST2339,"Pasta, Milkshake, Pizza, Paneer Tikka",2:34 AM,15,7.31,Debit Card,Downtown,DEL049,1.6
CUST2340,"Wrap, Milkshake, Samosa",7:26 PM,66,12.71,Credit Card,Old Town,DEL073,2.3
CUST2341,Samosa,9:33 PM,117,8.57,Wallet,City Center,DEL035,3.3
CUST2342,"Noodles, Hotdog, Juice",9:57 AM,116,11.29,Wallet,Tech Valley,DEL007,1.3
CUST2343,"Momos, Fries, Noodles",9:10 AM,56,21.5,UPI,Airport Zone,DEL048,4.8
CUST2344,"Hotdog, Salad",8:18 PM,57,17.26,Cash,Hillview,DEL032,2.5
CUST2345,Samosa,12:17 PM,51,22.12,Credit Card,Lakeside,DEL078,4.7
CUST2346,"Fries, Samosa",11:32 PM,85,5.49,Wallet,Riverside,DEL054,4.1
CUST2347,"Rice Bowl, Samosa",4:19 PM,69,21.9,Debit Card,Uptown,DEL059,4
CUST2348,Wrap,7:48 PM,86,1.96,Debit Card,City Center,DEL024,3.4
CUST2349,"Rice Bowl, Fries, Sandwich",9:39 PM,13,22.27,UPI,Uptown,DEL057,3.5
CUST2350,"Chips, Fries, Noodles, Pasta",11:29 PM,112,8.56,Wallet,Hillview,DEL046,3.6
CUST2351,"Coke, Biryani, Hotdog, Momos",6:23 PM,11,8.21,Credit Card,Tech Valley,DEL060,3.5
CUST2352,"Juice, Chips, Salad, Hotdog",2:10 PM,99,13.05,Credit Card,Riverside,DEL065,3.2
CUST2353,"Smoothie, Noodles, Fries, Pizza",5:58 PM,68,23.55,Debit Card,Lakeside,DEL037,4.9
CUST2354,"Hotdog, Juice",11:52 AM,36,1.67,Debit Card,Hillview,DEL036,3.9
CUST2355,"Pizza, Tea, Coke, Juice",3:21 PM,36,9.13,UPI,Sunset Street,DEL055,4.1
CUST2356,"Biryani, Samosa, Smoothie",8:45 PM,88,21.49,UPI,Tech Valley,DEL067,4.5
CUST2357,"Paneer Tikka, Sandwich",6:22 PM,81,10.2,UPI,City Center,DEL030,1.9
CUST2358,"Samosa, Rice Bowl, Fries",4:08 PM,16,5.38,UPI,Green Park,DEL040,1.3
CUST2359,"Smoothie, Salad, Pasta, Burger",4:47 PM,72,10.91,Debit Card,Metro Square,DEL012,2.9
CUST2360,"Sandwich, Salad, Hotdog, Pizza",3:53 AM,55,9.95,Cash,Hillview,DEL040,3.1
CUST2361,Wrap,6:03 PM,72,22.93,Debit Card,City Center,DEL053,4.3
CUST2362,"Hotdog, Fries, Pizza, Momos",5:09 AM,113,19.17,Debit Card,Airport Zone,DEL041,2.8
CUST2363,"Pizza, Momos",2:28 AM,21,12.88,Debit Card,Lakeside,DEL012,3.3
CUST2364,"Chips, Tea",11:37 PM,22,24.72,Wallet,Metro Square,DEL011,3.1
CUST2365,"Hotdog, Samosa",2:46 PM,52,11.9,Wallet,City Center,DEL010,1.2
CUST2366,"Milkshake, Hotdog",5:38 PM,26,1.93,Wallet,Tech Valley,DEL031,3.5
CUST2367,Milkshake,9:57 PM,72,6.93,Debit Card,Airport Zone,DEL012,4.3
CUST2368,"Paneer Tikka, Fries, Coffee",9:54 PM,90,11.18,Credit Card,Hillview,DEL022,1.6
CUST2369,"Salad, Wrap",8:53 PM,45,4.34,Wallet,Green Park,DEL074,3.4
CUST2370,"Pasta, Hotdog",2:52 AM,94,23.72,Cash,Tech Valley,DEL008,3.4
CUST2371,"Wrap, Juice, Pasta",4:19 AM,17,19.29,UPI,Riverside,DEL011,1.7
CUST2372,"Tea, Salad",4:34 PM,78,7.07,Credit Card,Riverside,DEL037,1.5
CUST2373,"Coke, Milkshake, Burger",6:40 AM,99,14.97,Wallet,Lakeside,DEL071,4.9
CUST2374,"Wrap, Pizza, Biryani, Pasta",7:58 PM,89,18.18,Credit Card,Uptown,DEL064,2.6
CUST2375,"Smoothie, Coffee",2:57 PM,45,23.56,Wallet,Sunset Street,DEL002,1.9
CUST2376,"Chips, Paneer Tikka",2:29 AM,37,22.1,Debit Card,City Center,DEL055,1.7
CUST2377,"Coke, Wrap, Paneer Tikka",12:59 AM,102,13.12,UPI,Airport Zone,DEL066,3.7
CUST2378,"Rice Bowl, Burger, Hotdog, Pizza",10:48 AM,56,19.48,UPI,Lakeside,DEL018,3.4
CUST2379,"Chips, Hotdog, Paneer Tikka, Rice Bowl",6:33 PM,85,14.27,Cash,Lakeside,DEL062,3.6
CUST2380,"Fries, Hotdog, Sandwich, Tea",9:58 AM,110,14.04,Credit Card,Metro Square,DEL064,1.4
CUST2381,"Rice Bowl, Pizza",8:59 AM,39,3.31,UPI,Hillview,DEL066,4.6
CUST2382,"Burger, Momos, Biryani, Tea",10:51 AM,32,3.59,Wallet,Downtown,DEL069,2.6
CUST2383,"Paneer Tikka, Salad",3:50 AM,25,13.47,Wallet,Riverside,DEL016,2.3
CUST2384,"Samosa, Wrap",8:50 AM,23,7.09,Debit Card,Tech Valley,DEL052,2.8
CUST2385,Burger,6:27 AM,83,1.02,UPI,Lakeside,DEL002,2.6
CUST2386,"Juice, Smoothie",3:48 PM,80,18.21,UPI,Hillview,DEL079,4.5
CUST2387,Salad,5:33 AM,118,1.3,Debit Card,Old Town,DEL025,4.7
CUST2388,"Hotdog, Sandwich",12:33 PM,61,15.08,Wallet,Metro Square,DEL001,2.2
CUST2389,Coke,3:05 AM,46,13.71,Wallet,Uptown,DEL055,4.5
CUST2390,"Rice Bowl, Pizza, Noodles, Paneer Tikka",5:46 AM,38,24.24,UPI,Metro Square,DEL069,4.1
CUST2391,"Juice, Momos, Wrap, Noodles",6:40 AM,76,12.36,Cash,Uptown,DEL045,4.7
CUST2392,"Hotdog, Pasta, Salad",12:13 AM,24,2.06,Debit Card,City Center,DEL032,2
CUST2393,"Sandwich, Wrap, Momos, Chips",4:32 PM,109,14.02,Debit Card,Metro Square,DEL068,3.3
CUST2394,"Coffee, Pasta, Smoothie",10:48 AM,56,21.11,Debit Card,Tech Valley,DEL078,2.1
CUST2395,Paneer Tikka,1:54 PM,55,24.92,Cash,Airport Zone,DEL006,4.3
CUST2396,"Burger, Pizza, Fries",5:07 PM,61,11.04,Debit Card,Tech Valley,DEL078,1
CUST2397,"Hotdog, Momos, Paneer Tikka",2:36 AM,28,8.35,Wallet,Airport Zone,DEL058,3.3
CUST2398,Chips,7:39 AM,86,22.71,Wallet,Hillview,DEL022,2.4
CUST2399,"Wrap, Paneer Tikka",3:53 PM,115,5.19,Debit Card,Lakeside,DEL068,2.3
CUST2400,"Paneer Tikka, Juice",5:05 PM,30,15.58,UPI,Sunset Street,DEL029,3.6
CUST2401,Fries,8:58 AM,73,10.44,UPI,Uptown,DEL023,4.4
CUST2402,"Momos, Biryani, Coke",10:36 AM,46,1.51,Credit Card,Lakeside,DEL010,3.4
CUST2403,"Sandwich, Rice Bowl",12:56 AM,36,9.01,Debit Card,Tech Valley,DEL047,4.4
CUST2404,"Chips, Paneer Tikka",12:47 AM,64,7,Wallet,Sunset Street,DEL018,2.1
CUST2405,"Biryani, Fries, Momos, Wrap",7:42 PM,38,17.31,Wallet,Metro Square,DEL066,3.1
CUST2406,Rice Bowl,11:36 PM,29,23.75,Wallet,Downtown,DEL046,2.8
CUST2407,Samosa,8:54 PM,34,7.07,UPI,Tech Valley,DEL007,1
CUST2408,"Sandwich, Samosa, Rice Bowl, Burger",5:53 AM,79,20.38,Wallet,Metro Square,DEL055,3.2
CUST2409,"Hotdog, Burger",3:28 AM,72,1.86,Wallet,Old Town,DEL064,3.6
CUST2410,"Milkshake, Pizza, Samosa, Sandwich",2:36 PM,45,13.68,Wallet,Riverside,DEL049,3.4
CUST2411,Rice Bowl,1:23 AM,11,2.23,UPI,Riverside,DEL022,3.9
CUST2412,Burger,10:09 AM,31,23.38,UPI,Green Park,DEL048,3.3
CUST2413,Smoothie,5:55 PM,105,19.28,Credit Card,Riverside,DEL015,1.3
